14106107191,61707,,,18,26
15106107230,61707,,,19,29
15106107231,61707,,,17,24
15106107228,61707,,,18,26
15106107233,61707,,,18,25
15106107227,61707,,,17,23
15106107260,61707,,,17,24
15106107262,61707,,,18,26
15106107259,61707,,,17,24
15106107267,61707,,,17,24
15106107234,61707,,,18,24
15106107235,61707,,,18,24
15106107236,61707,,,19,28
15106107263,61707,,,17,25
15106107264,61707,,,19,29
15106107237,61707,,,17,27
15106107238,61707,,,18,28
15106107239,61707,,,17,26
15106107229,61707,,,17,28
15106107240,61707,,,17,24
15106107241,61707,,,18,27
15106107242,61707,,,17,28
15106107244,61707,,,18,24
15106107265,61707,,,17,27
15106107245,61707,,,19,28
15106107246,61707,,,17,25
15106107247,61707,,,18,24
15106107248,61707,,,17,25
15106107249,61707,,,17,26
15106107250,61707,,,19,28
15106107253,61707,,,17,26
15106107254,61707,,,18,24
15106107255,61707,,,19,24
15106107266,61707,,,19,29
15106107256,61707,,,17,27
15106107257,61707,,,18,24
