14106107191,61722,,,27,44
15106107230,61722,,,26,50
15106107231,61722,,,25,45
15106107228,61722,,,28,40
15106107233,61722,,,30,52
15106107227,61722,,,27,51
15106107260,61722,,,28,45
15106107262,61722,,,27,45
15106107259,61722,,,25,50
15106107267,61722,,,10,48
15106107234,61722,,,30,60
15106107235,61722,,,24,52
15106107236,61722,,,27,47
15106107263,61722,,,28,42
15106107264,61722,,,30,50
15106107237,61722,,,28,53
15106107238,61722,,,29,48
15106107239,61722,,,26,45
15106107229,61722,,,30,53
15106107240,61722,,,26,48
15106107241,61722,,,25,51
15106107242,61722,,,29,51
15106107244,61722,,,27,46
15106107265,61722,,,25,45
15106107245,61722,,,27,51
15106107246,61722,,,28,52
15106107247,61722,,,26,46
15106107248,61722,,,29,48
15106107249,61722,,,29,51
15106107250,61722,,,30,48
15106107253,61722,,,29,46
15106107254,61722,,,30,54
15106107255,61722,,,29,44
15106107266,61722,,,30,52
15106107256,61722,,,26,49
15106107257,61722,,,25,41
