15106107227,41503,,,14,27
15106107228,41503,,,18,25
15106107229,41503,,,18,28
15106107230,41503,,,14,26
15106107231,41503,,,16,25
15106107233,41503,,,19,27
15106107234,41503,,,19,28
15106107235,41503,,,19,27
15106107236,41503,,,19,27
15106107237,41503,,,19,26
15106107238,41503,,,19,28
15106107239,41503,,,15,25
15106107240,41503,,,14,28
15106107241,41503,,,14,28
15106107242,41503,,,18,28
15106107244,41503,,,15,26
15106107245,41503,,,16,26
15106107246,41503,,,19,28
15106107247,41503,,,14,25
15106107248,41503,,,19,25
15106107249,41503,,,19,28
15106107250,41503,,,19,27
15106107253,41503,,,19,27
15106107254,41503,,,19,26
15106107255,41503,,,19,27
15106107256,41503,,,15,27
15106107257,41503,,,14,27
15106107259,41503,,,15,25
15106107260,41503,,,14,26
15106107262,41503,,,16,27
15106107263,41503,,,14,24
15106107264,41503,,,19,25
15106107265,41503,,,16,24
15106107266,41503,,,19,28
15106107267,41503,,,18,26
